imdb_id|title
tt0094519|The New Statesman
tt0094521|Noble House
tt0094525|Agatha Christie's Poirot
tt0094526|Police Academy: The Series
tt0094527|Polisen som vägrade ta semester
tt0094531|A Pup Named Scooby-Doo
tt0094532|Raising Miranda
tt0094535|Red Dwarf
tt0094540|Roseanne
tt0094553|Spijkerhoek
tt0094561|TV 101
tt0094563|Tattinger's
tt0094574|Unsolved Mysteries
tt0094578|War of the Worlds
tt0094582|The Wonder Years
tt0094583|Wyatt's Watchdogs
tt0094584|Xerxes
tt0094791|The Bourne Identity
tt0095093|Emma: Queen of the South Seas
tt0095388|Jack the Ripper
tt0096447|Windmills of the Gods
tt0096531|Alien Nation
tt0096535|Around the World in 80 Days
tt0096540|Bangkok Hilton
tt0096542|Baywatch
tt0096543|Beetlejuice
tt0096545|Birds of a Feather
tt0096548|Blackadder Goes Forth
tt0096554|Captain N: The Game Master
tt0096555|Casualty
tt0096557|Chip 'n' Dale Rescue Rangers
tt0096560|Coach
tt0096563|Cops
tt0096565|The Detectives
tt0096569|Doogie Howser, M.D.
tt0096578|The Officer Factory
tt0096579|Family Matters
tt0096582|Father Dowling Mysteries
tt0096591|Nadia: The Secret of Blue Water
tt0096597|Goede tijden, slechte tijden
tt0096607|Hardball
tt0096610|Hey Dude
tt0096611|En himla många program
tt0096623|Just Say Julie
tt0096626|The Kids in the Hall
tt0096632|Laura and Disorder
tt0096636|Live! with Kelly
tt0096639|Lonesome Dove
tt0096641|The All New Mickey Mouse Club
tt0096642|Maid Marian and Her Merry Men
tt0096643|Major Dad
tt0096657|Mr. Bean
tt0096679|Press Gang
tt0096681|Prince Caspian and the Voyage of the Dawn Treader
tt0096684|Quantum Leap
tt0096693|The Rockets
tt0096694|Saved by the Bell
tt0096697|The Simpsons
tt0096698|Sister Kate
tt0096700|Snakes and Ladders
tt0096707|The Super Mario Bros. Super Show!
tt0096708|Tales from the Crypt
tt0096716|Traffik
tt0096717|Tre kärlekar
tt0096725|War and Remembrance
tt0096985|Brotherhood of the Rose
tt0097553|I Know My First Name Is Steven
tt0097661|Gundam 0080: A War in the Pocket
tt0097810|The Mahabharata
tt0098479|Till We Meet Again
tt0098737|Alfred J. Kwak
tt0098740|America's Funniest Home Videos
tt0098749|Beverly Hills, 90210
tt0098751|Big Brother Jake
tt0098759|De brug
tt0098762|The Adventures of Super Mario Bros. 3
tt0098763|Captain Planet and the Planeteers
tt0098764|Carol & Company
tt0098765|The Case-Book of Sherlock Holmes
tt0098769|The Civil War
tt0098772|Cop Rock
tt0098774|The Crystal Maze
tt0098775|DEA
tt0098780|Dream On
tt0098782|Drug Wars: The Camarena Story
tt0098785|Ebba och Didrik
tt0098794|Farmacia de guardia
tt0098796|Enemy's Enemy
tt0098797|Les filles de Caleb
tt0098798|The Flash
tt0098799|Freddie and Max
tt0098800|The Fresh Prince of Bel-Air
tt0098802|Get a Life
tt0098809|Grand
tt0098813|The Green Man
tt0098815|H.E.L.P.
tt0098816|Haggard
tt0098820|Have I Got News for You
tt0098822|Heidi und Erni
tt0098825|House of Cards
tt0098832|Lucky Chances
tt0098833|Jeeves and Wooster
tt0098834|The Storyteller: Greek Myths
tt0098837|Keeping Up Appearances
tt0098844|Law & Order
tt0098878|Northern Exposure
tt0098888|Parker Lewis Can't Lose
tt0098889|Chillers
tt0098890|Perfect Scoundrels
tt0098897|Portrait of a Marriage
tt0098898|Prime Suspect
tt0098899|Rita Rudner
tt0098900|Avonlea
tt0098904|Seinfeld
tt0098911|Shortland Street
tt0098912|The Silver Chair
tt0098913|Spender
tt0098924|TaleSpin
tt0098927|They Came from Outer Space
tt0098929|Tiny Toon Adventures
tt0098931|Top Cops
tt0098936|Twin Peaks
tt0098937|Uncle Buck
tt0098945|Waiting for God
tt0098948|Wings
tt0098957|Zorro
tt0099231|Frederick Forsyth Presents
tt0099363|Dark Shadows
tt0099864|It
tt0100361|The Phantom of the Opera
tt0100526|Runaway Bay
tt0101049|A Bit of Fry and Laurie
tt0101053|Brides of Christ
tt0101055|Brooklyn Bridge
tt0101056|Cadillacs and Dinosaurs
tt0101058|The Carol Burnett Show
tt0101065|Clarissa Explains It All
tt0101069|The Commish
tt0101076|Darkwing Duck
tt0101077|The Darling Buds of May
tt0101081|Dinosaurs
tt0101084|Doug
tt0101088|Eerie, Indiana
tt0101104|G.B.H.
tt0101108|The Best Intentions
tt0101109|Goltuppen
tt0101114|Heartbeat
tt0101119|Hollywood Stuntmakers
tt0101120|Home Improvement
tt0101122|Hope It Rains
tt0101123|The House of Eliott
tt0101126|An Inconvenient Woman
tt0101129|Kelly
tt0101132|Leo und Charlotte
tt0101137|Majû senshi Luna Varuga
tt0101149|Murder Most Horrid
tt0101152|Nestor Burma
tt0101155|Noel's House Party
tt0101158|Nurses
tt0101162|Pacific Station
tt0101169|The Pirates of Dark Water
tt0101178|The Ren & Stimpy Show
tt0101187|The Royal Family
tt0101188|Rugrats
tt0101190|Salute Your Shorts
tt0101198|Silk Stalkings
tt0101205|Step by Step
tt0101206|Golden Years
tt0101209|Street Justice
tt0101213|Sunes jul
tt0101217|Tarzán
tt0101219|Teenage Health Freak
tt0101226|Sweating Bullets
tt0101234|Walter & Emily
tt0101235|Welcome Freshmen
tt0101236|What Would You Do?
tt0101659|Uncle Silas
tt0101718|Detonator Orgun
tt0101788|Dynasty: The Reunion
tt0102879|Separate But Equal
tt0103113|Tracks of Glory
tt0103348|The Amazing Live Sea-Monkeys
tt0103349|American Justice
tt0103352|Are You Afraid of the Dark?
tt0103353|Around the World in Eighty Dreams
tt0103356|BET's Comicview
tt0103359|Batman: The Animated Series
tt0103369|Sailor Moon
tt0103373|Bobby's World
tt0103376|Bottom
tt0103380|California Dreams
tt0103381|The Camomile Lawn
tt0103396|Dateline NBC
tt0103397|Degrassi Talks
tt0103405|Dr. Quinn, Medicine Woman
tt0103406|Eden
tt0103407|The Edge
tt0103408|Eek! the Cat
tt0103412|Final Appeal: From the Files of Unsolved Mysteries
tt0103417|Forever Knight
tt0103431|Great Scott!
tt0103436|The Hat Squad
tt0103442|Highlander
tt0103452|Julie
tt0103460|Kung Fu: The Legend Continues
tt0103466|The Larry Sanders Show
tt0103469|Later... With Jools Holland
tt0103476|Lilli Lottofee
tt0103477|The Little Mermaid
tt0103484|Mad About You
tt0103491|Melrose Place
tt0103493|Millennium: Tribal Wisdom and the Modern World
tt0103502|Nightmare Cafe
tt0103505|On the Air
tt0103512|Picket Fences
tt0103516|Prime Suspect 2
tt0103520|Real World
tt0103530|Roundhouse
tt0103552|So Haunt Me
tt0103559|Street Sharks
tt0103562|Taz-Mania
tt0103569|The Tonight Show with Jay Leno
tt0103577|Virtual Murder
tt0103584|X-Men
tt0103586|The Young Indiana Jones Chronicles
tt0103720|The Heroic Legend of Arislan
tt0104478|Idiot
tt0104523|Intruders
tt0104541|The Jacksons: An American Dream
tt0105349|Seekers
tt0105928|2 Stupid Dogs
tt0105929|Absolutely Fabulous
tt0105930|Acapulco H.E.A.T.
tt0105932|The Adventures of Brisco County Jr.
tt0105933|The Adventures of Pete & Pete
tt0105935|Aladdin
tt0105937|Queen
tt0105941|Animaniacs
tt0105943|As Time Goes By
tt0105946|Babylon 5
tt0105947|Bakersfield P.D.
tt0105950|Beavis and Butt-Head
tt0105954|Blanche
tt0105958|Boy Meets World
tt0105961|Brighton Belles
tt0105963|The Buddha of Suburbia
tt0105965|Bureau Kruislaan
tt0105994|Fallen Angels
tt0105999|Flodder
tt0106004|Frasier
tt0106006|Full Frontal
tt0106014|Goodnight Sweetheart
tt0106018|Den gråtande ministern
tt0106027|Home Free
tt0106033|Inside Victor Lewis-Smith
tt0106039|The John Larroquette Show
tt0106042|Julie Lescaut
tt0106052|Late Night with Conan O'Brien
tt0106053|Late Show with David Letterman
tt0106056|Living Single
tt0106057|Lois & Clark: The New Adventures of Superman
tt0106062|Matrix
tt0106064|Mighty Morphin Power Rangers
tt0106071|Morsarvet
tt0106079|NYPD Blue
tt0106080|The Nanny
tt0106081|Ned Blessing: The Story of My Life and Times
tt0106084|Alleyn Mysteries
tt0106092|Orson & Olivia
tt0106104|Prime Suspect 3
tt0106112|Return to Lonesome Dove
tt0106122|Saved by the Bell: The College Years
tt0106123|Saved by the Bell: The New Class
tt0106126|SeaQuest 2032
tt0106135|The Smell of Reeves and Mortimer
tt0106140|Sonic the Hedgehog
tt0106145|Star Trek: Deep Space Nine
tt0106148|Armistead Maupin's Tales of the City
tt0106154|Time Trax
tt0106156|The Tommyknockers
tt0106158|Tornado - en tittarstorm
tt0106161|Tribeca
tt0106168|Walker, Texas Ranger
tt0106172|Where in the World Is Carmen Sandiego?
tt0106175|Wild Palms
tt0106179|The X-Files
tt0106249|All or Nothing at All
tt0106985|Mystery!: Gallowglass
tt0107012|Il giovane Mussolini
tt0107051|Grushko
tt0107099|Heidi
tt0107221|Maigret
tt0107423|Lipstick on Your Collar
tt0107619|Murder in the Heartland
tt0108684|Aaahh!!! Real Monsters
tt0108709|Blue Heelers
tt0108717|Mystery!: Cadfael
tt0108724|Chicago Hope
tt0108729|Common As Muck
tt0108739|The Damnation of Harvey McHugh
tt0108740|The Day Today
tt0108747|Doctor Finlay
tt0108755|Duckman: Private Dick/Family Man
tt0108757|ER
tt0108758|Earth 2
tt0108761|Ellen
tt0108765|Esters testamente
tt0108771|The Fast Show
tt0108778|Friends
tt0108783|Gargoyles
tt0108785|The George Carlin Show
tt0108787|Ghostwriter
tt0108795|Hardball
tt0108799|The Head
tt0108803|The High Life
tt0108809|Håll huvet kallt
tt0108821|Jenny Jones
tt0108823|Heaven & Hell: North & South, Book III
tt0108825|The julekalender
tt0108828|Knowing Me, Knowing You with Alan Partridge
tt0108829|Kommissar Rex
tt0108833|Later
tt0108835|Les Cordier, juge et flic
tt0108847|The Magic School Bus
tt0108855|The Memoirs of Sherlock Holmes
tt0108860|Min vän Percys magiska gymnastikskor
tt0108871|My Brother and Me
tt0108873|Faceless Murderer
tt0108876|New York Undercover
tt0108878|Nice Day at the Office
tt0108894|Party of Five
tt0108901|Rapport till himlen
tt0108903|ReBoot
tt0108906|The Kingdom
tt0108909|RoboCop
tt0108911|Sailor Moon S
tt0108914|The Romance of Three Kingdoms
tt0108915|Scarlett
tt0108918|Se a Gente Nova Soubesse
tt0108921|The Secret World of Alex Mack
tt0108923|Seth & Fiona
tt0108937|Space Ghost Coast to Coast
tt0108938|Space Precinct
tt0108941|The Stand
tt0108942|Stella Stellaris
tt0108944|Superhuman Samurai Syber-Squad
tt0108947|Svensson Svensson
tt0108949|Sweet Valley High
tt0108953|TekWar
tt0108958|Thunder in Paradise
tt0108961|Time Team
tt0108964|Toen was geluk heel gewoon
tt0108966|Tonde Buurin
tt0108967|A Touch of Frost
tt0108968|Touched by an Angel
tt0108970|Tre kronor
tt0108978|V.R. Troopers
tt0108981|The Vicar of Dibley
tt0108988|Weird Science
tt0108993|A Year in Provence
tt0109036|Abraham
tt0109769|Family
tt0111868|500 Nations
tt0111869|A.J.'s Time Travelers
tt0111873|Æon Flux
tt0111880|American Gothic
tt0111887|Baantjer
tt0111893|The Beatles Anthology
tt0111902|The Buccaneers
tt0111908|Campus Cops
tt0111910|Caroline in the City
tt0111918|The Choir
tt0111945|The Drew Carey Show
tt0111946|Dumb and Dumber
tt0111948|Earthworm Jim
tt0111958|Father Ted
tt0111968|Frankie
tt0111970|Freakazoid!
tt0111973|Fushigi Yûgi
tt0111984|Freundschaft mit Herz
tt0111987|Goosebumps
tt0111995|The Hanging Gale
tt0111999|Hercules: The Legendary Journeys
tt0112001|High Sierra Search and Rescue
tt0112004|Hollyoaks
tt0112022|JAG
tt0112025|The Jeff Foxworthy Show
tt0112028|Kaitou Saint Tail
tt0112040|The Langoliers
tt0112041|Streets of Laredo
tt0112047|Life with Louie
tt0112053|Look at the State We're In!
tt0112056|MADtv
tt0112065|The Maxx
tt0112067|McCallum
tt0112082|Montaña rusa, otra vuelta
tt0112084|Mr. Show with Bob and David
tt0112089|Mysterious Island
tt0112093|Ned and Stacey
tt0112094|New York News
tt0112095|NewsRadio
tt0112098|Nikita Mikhalkov. Sentimentalnoe puteshestvie na rodinu. Muzyka russkoy zhivopisi
tt0112099|NileCity 105.6
tt0112104|Nowhere Man
tt0112105|Nâsu enjeru Ririka SOS
tt0112108|The Office
tt0112111|The Outer Limits
tt0112112|Pacific Blue
tt0112113|Pacific Drive
tt0112123|Pinky and the Brain
tt0112127|The Preston Episodes
tt0112130|Pride and Prejudice
tt0112131|Princess Gwenevere and the Jewel Riders
tt0112138|Real Time with Andy Kindler
tt0112159|Neon Genesis Evangelion
tt0112166|The Slayers
tt0112167|Sliders
tt0112173|Space: Above and Beyond
tt0112175|Spider-Man
tt0112178|Star Trek: Voyager
tt0112179|The Stephanie Miller Show
tt0112186|The Sylvester & Tweety Mysteries
tt0112194|The Thin Blue Line
tt0112196|The Tick
tt0112197|Timon & Pumbaa
tt0112206|Unhappily Ever After
tt0112210|Vanishing Son
tt0112221|Legend of the Angel of Love, Wedding Peach
tt0112225|Wishbone
tt0112230|Xena: Warrior Princess
tt0112335|Alys Robi
tt0112538|Blue Murder
tt0113195|Children of the Dust
tt0113833|Miyuki-chan in Wonderland
tt0114899|We Are Angels
tt0115082|3rd Rock from the Sun
tt0115083|7th Heaven
tt0115086|The Adventures of Sinbad
tt0115088|Alarm für Cobra 11 - Die Autobahnpolizei
tt0115104|Bakuretsu hunters
tt0115105|Ballykissangel
tt0115108|Beast Wars: Transformers
tt0115109|The Beast
tt0115111|The Big Easy
tt0115115|Boston Common
tt0115131|Champs
tt0115133|Charlot og Charlotte
tt0115140|Cold Lazarus
tt0115142|Common Law
tt0115145|The Crow Road
tt0115147|The Daily Show
tt0115148|The Dana Carvey Show
tt0115151|Dark Skies
tt0115157|Dexter's Laboratory
tt0115163|Early Edition
tt0115167|Everybody Loves Raymond
tt0115168|F/X: The Series
tt0115173|Flash Forward
tt0115178|The Frank Skinner Show
tt0115180|Future Fantastic
tt0115181|En fyra för tre
tt0115184|Gargoyles: The Goliath Chronicles
tt0115193|The Great War and the Shaping of the 20th Century
tt0115195|Gulliver's Travels
tt0115200|Hey Arnold!
tt0115205|Home & Family
tt0115211|Idiot Savants
tt0115212|Ilman kavaluutta
tt0115215|The Incredible Hulk
tt0115218|Iron Man
tt0115227|Judge Judy
tt0115228|Jumanji
tt0115230|Karaoke
tt0115231|Kenan & Kel
tt0115232|Kindred: The Embraced
tt0115238|Dead Man's Walk
tt0115242|The Legacy of Reginald Perrin
tt0115243|Lexx: The Dark Zone Stories
tt0115259|Malcolm & Eddie
tt0115263|Martian Successor Nadesico
tt0115269|Mighty Ducks
tt0115270|Millennium
tt0115275|Moesha
tt0115276|Moloney
tt0115283|The Mystery Files of Shelby Woo
tt0115286|Never Mind the Buzzcocks
tt0115288|Neverwhere
tt0115289|The New Adventures of Robin Hood
tt0115291|The Newsroom
tt0115294|No Bananas
tt0115305|Our Friends in the North
tt0115309|Pandora's Clock
tt0115316|Polisen och pyromanen
tt0115320|The Pretender
tt0115321|Prime Suspect 5: Errors of Judgement
tt0115322|Profiler
tt0115326|PSI Factor: Chronicles of the Paranormal
tt0115328|Public Morals
tt0115334|Renters rente
tt0115341|Sabrina, the Teenage Witch
tt0115351|The Sentinel
tt0115355|Silent Witness
tt0115360|Skilda världar
tt0115362|Skuggornas hus
tt0115369|Spin City
tt0115372|The Steve Harvey Show
tt0115378|Superman
tt0115383|TFI Friday
tt0115385|Tarzan: The Epic Adventures
tt0115387|The Tenant of Wildfell Hall
tt0115390|This Life
tt0115392|Titanic
tt0115393|Todos los hombres sois iguales
tt0115413|Viper
tt0115417|Water Rats
tt0115869|Charlotte Sophie Bentinck
tt0116619|In Cold Blood
tt0117295|Parents malgré tout
tt0117574|The Sculptress
tt0118248|20,000 Leagues Under the Sea
tt0118254|Ally McBeal
tt0118265|Ballet Rose - Vidas Proibidas
tt0118266|The New Batman Adventures
tt0118271|Bloomin' Marvellous
tt0118273|Brass Eye
tt0118275|Brooklyn South
tt0118276|Buffy the Vampire Slayer
tt0118277|Built to Last
tt0118290|Cracker: Mind Over Murder
tt0118298|Daria
tt0118300|Dawson's Creek
tt0118303|Dharma & Greg
tt0118307|Emma åklagare
tt0118318|Förmannen som försvann
tt0118327|The Grand
tt0118332|Hammarkullen
tt0118337|Herman Enciclopédia
tt0118343|Space Goofs
tt0118346|The Hunger
tt0118354|Ivanhoe
tt0118355|The Jenny McCarthy Show
tt0118356|Jenny
tt0118360|Johnny Bravo
tt0118363|Jonathan Creek
tt0118373|Kelly Kelly
tt0118375|King of the Hill
tt0118376|Knots Landing: Back to the Cul-de-Sac
tt0118379|La Femme Nikita
tt0118381|The Last Don
tt0118390|Lära att simma
tt0118397|Meego
tt0118401|Midsomer Murders
tt0118414|The Odyssey
tt0118421|Oz
tt0118422|Pacific Palisades
tt0118424|Pelle Svanslös
tt0118431|Players
tt0118435|Port Charles
tt0118437|The Practice
tt0118443|Rag Nymph
tt0118451|Roar
tt0118452|Invasion
tt0118453|Rough Riders
tt0118460|The Shining
tt0118464|Sleepwalkers
tt0118467|Snoken
tt0118475|Spawn
tt0118478|Spy Game
tt0118479|St. Angela
tt0118480|Stargate SG-1
tt0118484|Sunset Beach
tt0118489|Thomas Jefferson
tt0118492|Timecop
tt0118497|Touching Evil
tt0118511|Wavelength
tt0118513|The Weird Al Show
tt0118984|Dilbert
tt0119348|The Ice House
tt0119991|Rebecca
tt0120567|Aspiranterna
tt0120569|Conan
tt0120570|From the Earth to the Moon
tt0120572|Kvinnan i det låsta rummet
tt0120756|Moby Dick
tt0120920|Wonder 3
tt0120925|La barraca
tt0120930|Super Bloopers and Pratical Jokes
tt0120932|Call Me Mister
tt0120948|Czterej pancerni i pies
tt0120960|Fortunata y Jacinta
tt0120974|Jerry Springer
tt0120975|Kate
tt0120981|Liberty Street
tt0120986|Maury
tt0121010|Pistruiatul
tt0121029|Sylvania Waters
tt0121030|Tanamera - Lion of Singapore
tt0121033|Toate pînzele sus
tt0121220|Dragon Ball Z
tt0121678|La regenta
tt0121932|Extreme Ghostbusters
tt0121955|South Park
tt0121958|Trazan Apansson
tt0121968|World of Wonder
tt0122333|Acropolis Now
tt0122337|Captain Simian & The Space Monkeys
tt0122353|KaBlam!
tt0122355|Mortal Kombat: Defenders of the Realm
tt0122356|The Mysterious Cities of Gold
tt0122363|Universe
tt0122365|Wacky Races
tt0122813|Bob and Margaret
tt0122814|Bordertown
tt0122826|The Marvel Super Heroes
tt0122832|Pistvakt - en vintersaga
tt0122837|Tales from the Cryptkeeper
tt0123124|Het jaar van de opvolging
tt0123338|60 Minutes
tt0123351|The History of Tom Jones, a Foundling
tt0123354|The Young Picasso: 1881-1906
tt0123355|London's Burning
tt0123357|The People's Court
tt0123366|The View
tt0123816|Earth: Final Conflict
tt0124228|Astroboy
tt0124229|Attack of the Killer Tomatoes
tt0124257|Slimer! And the Real Ghostbusters
tt0124259|Stephen Hawking's Universe
tt0124260|Student Bodies
tt0124261|Talent Jackpot
tt0124703|Hancock's Half Hour
tt0124932|20/20
tt0124938|Compañeros
tt0124956|New Kids on the Block
tt0124957|News Gal
tt0125622|Honey, I Shrunk the Kids: The TV Show
tt0125635|När karusellerna sover
tt0126150|Craig Goes Mad in Melbourne
tt0126158|He-Man and the Masters of the Universe
tt0126161|Jardim da Celeste
tt0126170|Recess
tt0126171|She-Ra: Princess of Power
tt0126173|Swat Kats: The Radical Squadron
tt0126178|War
tt0126752|Mysteries with Carol Vorderman
tt0126754|Pittige tijden
tt0127376|Hetty Wainthropp Investigates
tt0127378|House of Frankenstein
tt0127382|Kenny Starfighter
tt0127384|Lalka
tt0127385|Men in Black: The Series
tt0127569|Ghostbusters
tt0127988|Aoi tori
tt0127989|Ark II
tt0128000|Monster Squad
tt0128003|Nonstop Nonsens
tt0128419|Prey
tt0128867|Auntie: The Inside Story of the BBC
tt0128884|World of Strange Powers
tt0128889|Pensacola: Wings of Gold
tt0128895|Spuk unterm Riesenrad
tt0128897|Toni und Veronika
tt0129398|Starcom: The U.S. Space Force
tt0129669|Captain James Cook
tt0129670|Cash and Carry
tt0129681|A Fortunate Life
tt0129687|Hot Springs Hotel
tt0129690|I'm Alan Partridge
tt0129692|Liberty! The American Revolution
tt0129695|The Magnificent Seven
tt0129709|Rab C. Nesbitt
tt0129711|The Royle Family
tt0129712|Saber Rider and the Star Sheriffs
tt0130393|Coltrane's Planes and Automobiles
tt0130414|Merlin
tt0130416|Mike Hammer, Private Eye
tt0130421|The State
tt0130425|Universe: The Infinite Frontier
tt0131166|El extraño Retorno de Diana Salazar
tt0131169|Hitler's Generals
tt0131173|Josie
tt0131174|The Kate Robbins Show
tt0131175|Kate and Ted's Show
tt0131176|Lonesome Dove: The Outlaw Years
tt0131179|Detective Conan
tt0131190|Ulysses 31
tt0131613|Teenage Mutant Ninja Turtles
tt0131664|The Angry Beavers
tt0131671|Ingesson
tt0132652|Buffalo Bill, Jr.
tt0132666|The Wonderful World of Disney
tt0133295|Maya the Bee
tt0133302|Frontline
tt0134246|The Fear
tt0134247|Felicity
tt0134257|Operation Good Guys
tt0134263|Stella Street
tt0134265|Transit
tt0134269|V.I.P.
tt0135088|The District Nurse
tt0135095|Life on Earth
tt0135100|Palavras Cruzadas
tt0135104|Rex the Runt
tt0135110|Twitch City
tt0135114|Around the World with Willy Fog
tt0135659|Storm of the Century
tt0135727|Emily of New Moon
tt0135733|Match of the Day
tt0135848|The Cowra Breakout
tt0136356|Der König von St. Pauli
